  0.00000E+00  0.00000E+00  0.00000E+00 -1.00000E+02  5.00000E+02 -2.50000E+02  0.00000E+00  1.00000E+02  0.00000E+00  0.00000E+00  0.00000E+00 -0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -3.87597E-02 -5.81395E-02  0.00000E+00 -0.00000E+00  0.00000E+00 -0.00000E+00 -5.62388E-02 -2.32558E-01
  1.00000E-02  1.00004E+00  0.00000E+00 -9.99998E+01  4.99750E+02 -2.49750E+02  0.00000E+00  1.00015E+02  0.00000E+00  9.81825E-02  0.00000E+00 -0.00000E+00  0.00000E+00  0.00000E+00 -7.58197E-01 -3.10124E+00 -3.87775E-02 -5.83999E-02  0.00000E+00 -0.00000E+00  0.00000E+00 -0.00000E+00 -5.63102E-02 -2.33599E-01
  2.00000E-02  2.00022E+00  0.00000E+00 -9.99985E+01  4.99500E+02 -2.49500E+02  0.00000E+00  1.00029E+02 -1.95033E-02  1.98693E-01 -4.13857E-02 -1.01510E-02  2.09781E-04 -9.31743E-08 -1.56044E+00 -6.30778E+00 -3.90951E-02 -5.85688E-02 -4.13857E-02 -1.01510E-02  2.09781E-04 -4.19562E-03 -5.75856E-02 -2.34275E-01
  3.00000E-02  3.00054E+00 -4.53883E-04 -9.99963E+01  4.99250E+02 -2.49250E+02  0.00000E+00  1.00034E+02 -1.61854E-01  3.27092E-01 -1.06141E-01 -2.62218E-02  1.38525E-03 -1.15995E-03 -1.61941E+00 -6.34722E+00 -3.94442E-02 -5.85152E-02 -1.06141E-01 -2.62218E-02  1.38525E-03 -2.77050E-02 -5.90107E-02 -2.34061E-01
  4.00000E-02  4.00084E+00 -2.72569E-03 -9.99926E+01  4.99000E+02 -2.49000E+02  0.00000E+00  1.00007E+02 -4.60454E-01  4.92642E-01 -1.66011E-01 -4.15469E-02  3.38396E-03 -1.00315E-02 -1.26093E+00 -4.61379E+00 -3.95964E-02 -5.82098E-02 -1.66011E-01 -4.15469E-02  3.38396E-03 -6.76792E-02 -5.96711E-02 -2.32839E-01
  5.00000E-02  5.00076E+00 -8.32911E-03 -9.99872E+01  4.98750E+02 -2.48750E+02  0.00000E+00  9.99364E+01 -8.84956E-01  6.89735E-01 -2.06673E-01 -5.27485E-02  5.15075E-03 -3.13322E-02 -7.62262E-01 -2.39672E+00 -3.95485E-02 -5.77048E-02 -2.06673E-01 -5.27485E-02  5.15075E-03 -1.03015E-01 -5.95314E-02 -2.30819E-01
  6.00000E-02  5.99988E+00 -1.83907E-02 -9.99798E+01  4.98500E+02 -2.48500E+02  0.00000E+00  9.98327E+01 -1.38053E+00  9.06304E-01 -2.25693E-01 -5.90757E-02  5.82798E-03 -5.96920E-02 -3.18117E-01 -5.52258E-01 -3.93705E-02 -5.70909E-02 -2.25693E-01 -5.90757E-02  5.82798E-03 -1.16560E-01 -5.88545E-02 -2.28364E-01
  7.00000E-02  6.99791E+00 -3.34854E-02 -9.99701E+01  4.98250E+02 -2.48250E+02  0.00000E+00  9.97157E+01 -1.89606E+00  1.13005E+00 -2.27977E-01 -6.14098E-02  5.30081E-03 -8.37751E-02 -2.88567E-02  5.52752E-01 -3.91220E-02 -5.64557E-02 -2.27977E-01 -6.14098E-02  5.30081E-03 -1.06016E-01 -5.78741E-02 -2.25823E-01
  8.00000E-02  7.99478E+00 -5.37143E-02 -9.99583E+01  4.98000E+02 -2.48000E+02  0.00000E+00  9.96024E+01 -2.39682E+00  1.35188E+00 -2.21093E-01 -6.13321E-02  4.00304E-03 -9.48222E-02  9.19196E-02  9.28995E-01 -3.88428E-02 -5.58577E-02 -2.21093E-01 -6.13321E-02  4.00304E-03 -8.00607E-02 -5.67571E-02 -2.23431E-01
  9.00000E-02  8.99054E+00 -7.88780E-02 -9.99442E+01  4.97750E+02 -2.47750E+02  0.00000E+00  9.95009E+01 -2.86652E+00  1.56702E+00 -2.11889E-01 -6.03959E-02  2.49595E-03 -9.08931E-02  8.66983E-02  7.92530E-01 -3.85639E-02 -5.53194E-02 -2.11889E-01 -6.03959E-02  2.49595E-03 -4.99191E-02 -5.56358E-02 -2.21277E-01
  1.00000E-01  9.98532E+00 -1.08655E-01 -9.99280E+01  4.97500E+02 -2.47500E+02  0.00000E+00  9.94116E+01 -3.30366E+00  1.77436E+00 -2.04829E-01 -5.96959E-02  1.19617E-03 -7.57238E-02  1.60018E-02  4.10621E-01 -3.83077E-02 -5.48353E-02 -2.04829E-01 -5.96959E-02  1.19617E-03 -2.39234E-02 -5.46068E-02 -2.19341E-01
  1.10000E-01  1.09792E+01 -1.42734E-01 -9.99098E+01  4.97250E+02 -2.47250E+02  0.00000E+00  9.93310E+01 -3.71546E+00  1.97512E+00 -2.01773E-01 -5.97538E-02  3.06290E-04 -5.53641E-02 -6.89079E-02  2.20874E-03 -3.80848E-02 -5.43864E-02 -2.01773E-01 -5.97538E-02  3.06290E-04 -6.12579E-03 -5.37154E-02 -2.17545E-01
  1.20000E-01  1.19723E+01 -1.80886E-01 -9.98895E+01  4.97000E+02 -2.47000E+02  0.00000E+00  9.92548E+01 -4.11204E+00  2.17143E+00 -2.02603E-01 -6.06293E-02 -1.45661E-04 -3.53595E-02 -1.37043E-01 -3.03221E-01 -3.78937E-02 -5.39518E-02 -2.02603E-01 -6.06293E-02 -1.45661E-04  2.91322E-03 -5.29562E-02 -2.15807E-01
  1.30000E-01  1.29647E+01 -2.22984E-01 -9.98673E+01  4.96750E+02 -2.46750E+02  0.00000E+00  9.91794E+01 -4.50224E+00  2.36530E+00 -2.06132E-01 -6.21184E-02 -2.39547E-04 -1.93644E-02 -1.76862E-01 -4.62949E-01 -3.77256E-02 -5.35160E-02 -2.06132E-01 -6.21184E-02 -2.39547E-04  4.79094E-03 -5.22928E-02 -2.14064E-01
  1.40000E-01  1.39563E+01 -2.68979E-01 -9.98432E+01  4.96500E+02 -2.46500E+02  0.00000E+00  9.91025E+01 -4.89161E+00  2.55809E+00 -2.10917E-01 -6.39355E-02 -1.02073E-04 -8.91068E-03 -1.90148E-01 -4.94796E-01 -3.75700E-02 -5.30710E-02 -2.10917E-01 -6.39355E-02 -1.02073E-04  2.04145E-03 -5.16818E-02 -2.12284E-01
  1.50000E-01  1.49471E+01 -3.18871E-01 -9.98171E+01  4.96250E+02 -2.46250E+02  0.00000E+00  9.90231E+01 -5.28230E+00  2.75046E+00 -2.15786E-01 -6.58329E-02  1.40251E-04 -3.82612E-03 -1.85200E-01 -4.45234E-01 -3.74185E-02 -5.26156E-02 -2.15786E-01 -6.58329E-02  1.40251E-04 -2.80502E-03 -5.10879E-02 -2.10463E-01
  1.60000E-01  1.59372E+01 -3.72673E-01 -9.97891E+01  4.96000E+02 -2.46000E+02  0.00000E+00  9.89414E+01 -5.67397E+00  2.94249E+00 -2.20050E-01 -6.76523E-02  3.90777E-04 -2.90143E-03 -1.71533E-01 -3.63452E-01 -3.72659E-02 -5.21529E-02 -2.20050E-01 -6.76523E-02  3.90777E-04 -7.81554E-03 -5.04897E-02 -2.08612E-01
