  1.50000E-01  1.49756E+01 -1.57930E-01 -9.98576E+01  4.96250E+02 -2.46250E+02  0.00000E+00  9.96439E+01 -2.69245E+00  2.09340E+00 -1.34280E-01 -4.53513E-02 -2.10525E-04  2.42358E-03 -1.75280E-01 -4.17007E-01 -3.85023E-02 -5.72521E-02 -1.34280E-01 -4.53513E-02 -2.10525E-04
  1.60000E-01  1.59719E+01 -1.85362E-01 -9.98363E+01  4.96000E+02 -2.46000E+02  0.00000E+00  9.96164E+01 -2.89632E+00  2.23835E+00 -1.38471E-01 -4.71248E-02  1.19451E-05  3.55177E-03 -1.79673E-01 -4.07652E-01 -3.84506E-02 -5.71504E-02 -1.38471E-01 -4.71248E-02  1.19451E-05
  1.70000E-01  1.69680E+01 -2.14842E-01 -9.98135E+01  4.95750E+02 -2.45750E+02  0.00000E+00  9.95884E+01 -3.10403E+00  2.38389E+00 -1.42430E-01 -4.89079E-02  2.35556E-04  2.32392E-03 -1.72202E-01 -3.50664E-01 -3.83963E-02 -5.70414E-02 -1.42430E-01 -4.89079E-02  2.35556E-04
  1.80000E-01  1.79638E+01 -2.46408E-01 -9.97893E+01  4.95500E+02 -2.45500E+02  0.00000E+00  9.95597E+01 -3.31483E+00  2.52997E+00 -1.45758E-01 -5.05974E-02  4.18196E-04 -3.45877E-04 -1.58898E-01 -2.76609E-01 -3.83365E-02 -5.69277E-02 -1.45758E-01 -5.05974E-02  4.18196E-04
  1.90000E-01  1.89594E+01 -2.80087E-01 -9.97637E+01  4.95250E+02 -2.45250E+02  0.00000E+00  9.95304E+01 -3.52739E+00  2.67638E+00 -1.48350E-01 -5.21493E-02  5.39880E-04 -3.53714E-03 -1.44896E-01 -2.09134E-01 -3.82705E-02 -5.68121E-02 -1.48350E-01 -5.21493E-02  5.39880E-04
  2.00000E-01  1.99546E+01 -3.15893E-01 -9.97365E+01  4.95000E+02 -2.45000E+02  0.00000E+00  9.95005E+01 -3.74033E+00  2.82284E+00 -1.50312E-01 -5.35665E-02  6.00367E-04 -6.51557E-03 -1.33596E-01 -1.61828E-01 -3.81990E-02 -5.66968E-02 -1.50312E-01 -5.35665E-02  6.00367E-04
  2.10000E-01  2.09495E+01 -3.53828E-01 -9.97079E+01  4.94750E+02 -2.44750E+02  0.00000E+00  9.94702E+01 -3.95252E+00  2.96909E+00 -1.51860E-01 -5.48810E-02  6.12842E-04 -8.83125E-03 -1.26523E-01 -1.38606E-01 -3.81238E-02 -5.65833E-02 -1.51860E-01 -5.48810E-02  6.12842E-04
  2.20000E-01  2.19441E+01 -3.93881E-01 -9.96779E+01  4.94500E+02 -2.44500E+02  0.00000E+00  9.94395E+01 -4.16334E+00  3.11498E+00 -1.53232E-01 -5.61358E-02  5.96395E-04 -1.03248E-02 -1.23669E-01 -1.36251E-01 -3.80466E-02 -5.64724E-02 -1.53232E-01 -5.61358E-02  5.96395E-04
  2.30000E-01  2.29385E+01 -4.36038E-01 -9.96464E+01  4.94250E+02 -2.44250E+02  0.00000E+00  9.94083E+01 -4.37255E+00  3.26041E+00 -1.54620E-01 -5.73711E-02  5.69618E-04 -1.10659E-02 -1.24062E-01 -1.47742E-01 -3.79689E-02 -5.63637E-02 -1.54620E-01 -5.73711E-02  5.69618E-04
  2.40000E-01  2.39325E+01 -4.80284E-01 -9.96134E+01  4.94000E+02 -2.44000E+02  0.00000E+00  9.93766E+01 -4.58030E+00  3.40536E+00 -1.56143E-01 -5.86158E-02  5.46497E-04 -1.12600E-02 -1.26347E-01 -1.65292E-01 -3.78918E-02 -5.62568E-02 -1.56143E-01 -5.86158E-02  5.46497E-04
  2.50000E-01  2.49261E+01 -5.26604E-01 -9.95790E+01  4.93750E+02 -2.43750E+02  0.00000E+00  9.93446E+01 -4.78689E+00  3.54989E+00 -1.57845E-01 -5.98856E-02  5.34804E-04 -1.11549E-02 -1.29237E-01 -1.82463E-01 -3.78157E-02 -5.61508E-02 -1.57845E-01 -5.98856E-02  5.34804E-04
  2.60000E-01  2.59195E+01 -5.74988E-01 -9.95431E+01  4.93500E+02 -2.43500E+02  0.00000E+00  9.93121E+01 -4.99267E+00  3.69403E+00 -1.59709E-01 -6.11837E-02  5.36509E-04 -1.09698E-02 -1.31785E-01 -1.95223E-01 -3.77405E-02 -5.60451E-02 -1.59709E-01 -6.11837E-02  5.36509E-04
  2.70000E-01  2.69126E+01 -6.25428E-01 -9.95058E+01  4.93250E+02 -2.43250E+02  0.00000E+00  9.92791E+01 -5.19794E+00  3.83786E+00 -1.61686E-01 -6.25054E-02  5.49397E-04 -1.08557E-02 -1.33472E-01 -2.02033E-01 -3.76659E-02 -5.59392E-02 -1.61686E-01 -6.25054E-02  5.49397E-04
  2.80000E-01  2.79053E+01 -6.77920E-01 -9.94671E+01  4.93000E+02 -2.43000E+02  0.00000E+00  9.92457E+01 -5.40289E+00  3.98141E+00 -1.63718E-01 -6.38413E-02  5.69108E-04 -1.08851E-02 -1.34166E-01 -2.03317E-01 -3.75915E-02 -5.58328E-02 -1.63718E-01 -6.38413E-02  5.69108E-04
  2.90000E-01  2.88976E+01 -7.32461E-01 -9.94269E+01  4.92750E+02 -2.42750E+02  0.00000E+00  9.92119E+01 -5.60761E+00  4.12473E+00 -1.65751E-01 -6.51818E-02  5.90979E-04 -1.10635E-02 -1.34012E-01 -2.00660E-01 -3.75169E-02 -5.57260E-02 -1.65751E-01 -6.51818E-02  5.90979E-04
  3.00000E-01  2.98897E+01 -7.89048E-01 -9.93853E+01  4.92500E+02 -2.42500E+02  0.00000E+00  9.91775E+01 -5.81207E+00  4.26780E+00 -1.67752E-01 -6.65192E-02  6.11327E-04 -1.13533E-02 -1.33291E-01 -1.96012E-01 -3.74419E-02 -5.56188E-02 -1.67752E-01 -6.65192E-02  6.11327E-04
  3.10000E-01  3.08814E+01 -8.47680E-01 -9.93423E+01  4.92250E+02 -2.42250E+02  0.00000E+00  9.91427E+01 -6.01621E+00  4.41064E+00 -1.69705E-01 -6.78485E-02  6.28042E-04 -1.16985E-02 -1.32312E-01 -1.91098E-01 -3.73664E-02 -5.55114E-02 -1.69705E-01 -6.78485E-02  6.28042E-04
  3.20000E-01  3.18727E+01 -9.08351E-01 -9.92978E+01  4.92000E+02 -2.42000E+02  0.00000E+00  9.91075E+01 -6.21994E+00  4.55322E+00 -1.71610E-01 -6.91679E-02  6.40610E-04 -1.20464E-02 -1.31325E-01 -1.87084E-01 -3.72902E-02 -5.54040E-02 -1.71610E-01 -6.91679E-02  6.40610E-04
  3.30000E-01  3.28637E+01 -9.71059E-01 -9.92519E+01  4.91750E+02 -2.41750E+02  0.00000E+00  9.90718E+01 -6.42318E+00  4.69553E+00 -1.73479E-01 -7.04778E-02  6.49714E-04 -1.23597E-02 -1.30492E-01 -1.84505E-01 -3.72136E-02 -5.52966E-02 -1.73479E-01 -7.04778E-02  6.49714E-04
  3.40000E-01  3.38543E+01 -1.03580E+00 -9.92046E+01  4.91500E+02 -2.41500E+02  0.00000E+00  9.90357E+01 -6.62589E+00  4.83755E+00 -1.75326E-01 -7.17798E-02  6.56684E-04 -1.26216E-02 -1.29879E-01 -1.83364E-01 -3.71367E-02 -5.51894E-02 -1.75326E-01 -7.17798E-02  6.56684E-04
  3.50000E-01  3.48446E+01 -1.10256E+00 -9.91559E+01  4.91250E+02 -2.41250E+02  0.00000E+00  9.89991E+01 -6.82802E+00  4.97929E+00 -1.77165E-01 -7.30762E-02  6.62966E-04 -1.28332E-02 -1.29477E-01 -1.83320E-01 -3.70595E-02 -5.50824E-02 -1.77165E-01 -7.30762E-02  6.62966E-04
  3.60000E-01  3.58345E+01 -1.17135E+00 -9.91057E+01  4.91000E+02 -2.41000E+02  0.00000E+00  9.89621E+01 -7.02958E+00  5.12073E+00 -1.79005E-01 -7.43691E-02  6.69728E-04 -1.30079E-02 -1.29236E-01 -1.83896E-01 -3.69821E-02 -5.49756E-02 -1.79005E-01 -7.43691E-02  6.69728E-04
  3.70000E-01  3.68240E+01 -1.24215E+00 -9.90542E+01  4.90750E+02 -2.40750E+02  0.00000E+00  9.89248E+01 -7.23058E+00  5.26188E+00 -1.80852E-01 -7.56598E-02  6.77668E-04 -1.31639E-02 -1.29083E-01 -1.84636E-01 -3.69046E-02 -5.48688E-02 -1.80852E-01 -7.56598E-02  6.77668E-04
  3.80000E-01  3.78132E+01 -1.31495E+00 -9.90012E+01  4.90500E+02 -2.40500E+02  0.00000E+00  9.88869E+01 -7.43105E+00  5.40272E+00 -1.82706E-01 -7.69491E-02  6.86999E-04 -1.33188E-02 -1.28956E-01 -1.85213E-01 -3.68270E-02 -5.47622E-02 -1.82706E-01 -7.69491E-02  6.86999E-04
  3.90000E-01  3.88019E+01 -1.38976E+00 -9.89468E+01  4.90250E+02 -2.40250E+02  0.00000E+00  9.88487E+01 -7.63100E+00  5.54328E+00 -1.84566E-01 -7.82370E-02  6.97542E-04 -1.34849E-02 -1.28806E-01 -1.85451E-01 -3.67492E-02 -5.46555E-02 -1.84566E-01 -7.82370E-02  6.97542E-04
  4.00000E-01  3.97903E+01 -1.46657E+00 -9.88910E+01  4.90000E+02 -2.40000E+02  0.00000E+00  9.88101E+01 -7.83046E+00  5.68354E+00 -1.86427E-01 -7.95234E-02  7.08899E-04 -1.36685E-02 -1.28610E-01 -1.85321E-01 -3.66713E-02 -5.45489E-02 -1.86427E-01 -7.95234E-02  7.08899E-04
  4.10000E-01  4.07783E+01 -1.54537E+00 -9.88338E+01  4.89750E+02 -2.39750E+02  0.00000E+00  9.87710E+01 -8.02942E+00  5.82351E+00 -1.88286E-01 -8.08075E-02  7.20603E-04 -1.38698E-02 -1.28362E-01 -1.84891E-01 -3.65932E-02 -5.44422E-02 -1.88286E-01 -8.08075E-02  7.20603E-04
  4.20000E-01  4.17659E+01 -1.62617E+00 -9.87753E+01  4.89500E+02 -2.39500E+02  0.00000E+00  9.87316E+01 -8.22789E+00  5.96320E+00 -1.90140E-01 -8.20891E-02  7.32255E-04 -1.40850E-02 -1.28070E-01 -1.84276E-01 -3.65148E-02 -5.43356E-02 -1.90140E-01 -8.20891E-02  7.32255E-04
  4.30000E-01  4.27531E+01 -1.70894E+00 -9.87153E+01  4.89250E+02 -2.39250E+02  0.00000E+00  9.86917E+01 -8.42587E+00  6.10259E+00 -1.91989E-01 -8.33677E-02  7.43584E-04 -1.43083E-02 -1.27750E-01 -1.83594E-01 -3.64362E-02 -5.42289E-02 -1.91989E-01 -8.33677E-02  7.43584E-04
  4.40000E-01  4.37400E+01 -1.79369E+00 -9.86539E+01  4.89000E+02 -2.39000E+02  0.00000E+00  9.86514E+01 -8.62336E+00  6.24170E+00 -1.93830E-01 -8.46429E-02  7.54469E-04 -1.45337E-02 -1.27416E-01 -1.82936E-01 -3.63574E-02 -5.41223E-02 -1.93830E-01 -8.46429E-02  7.54469E-04
  4.50000E-01  4.47264E+01 -1.88042E+00 -9.85911E+01  4.88750E+02 -2.38750E+02  0.00000E+00  9.86108E+01 -8.82034E+00  6.38051E+00 -1.95666E-01 -8.59149E-02  7.64910E-04 -1.47566E-02 -1.27081E-01 -1.82355E-01 -3.62784E-02 -5.40158E-02 -1.95666E-01 -8.59149E-02  7.64910E-04
  4.60000E-01  4.57124E+01 -1.96911E+00 -9.85270E+01  4.88500E+02 -2.38500E+02  0.00000E+00  9.85697E+01 -9.01681E+00  6.51903E+00 -1.97496E-01 -8.71835E-02  7.74992E-04 -1.49742E-02 -1.26753E-01 -1.81866E-01 -3.61991E-02 -5.39093E-02 -1.97496E-01 -8.71835E-02  7.74992E-04
  4.70000E-01  4.66980E+01 -2.05977E+00 -9.84615E+01  4.88250E+02 -2.38250E+02  0.00000E+00  9.85283E+01 -9.21278E+00  6.65725E+00 -1.99322E-01 -8.84488E-02  7.84830E-04 -1.51854E-02 -1.26435E-01 -1.81458E-01 -3.61196E-02 -5.38028E-02 -1.99322E-01 -8.84488E-02  7.84830E-04
  4.80000E-01  4.76832E+01 -2.15239E+00 -9.83945E+01  4.88000E+02 -2.38000E+02  0.00000E+00  9.84865E+01 -9.40824E+00  6.79518E+00 -2.01144E-01 -8.97109E-02  7.94540E-04 -1.53907E-02 -1.26128E-01 -1.81104E-01 -3.60400E-02 -5.36964E-02 -2.01144E-01 -8.97109E-02  7.94540E-04
