0.2000	19.888948	-0.626846	-99.658096	495.000000	-245.000000	0.000000	98.605247	-7.217790	3.701860	-0.230511	-0.073665	0.000853	-0.012637	-0.135797	-0.203001	-0.036630	-0.050313	-0.230511	-0.073665	0.000853	-0.017067	-0.047987	-0.201252
0.2100	20.874792	-0.699964	-99.620613	494.750000	-244.750000	0.000000	98.521469	-7.592613	3.888391	-0.232566	-0.075020	0.000875	-0.014416	-0.135999	-0.212155	-0.036469	-0.049867	-0.232566	-0.075020	0.000875	-0.017496	-0.047354	-0.199468
0.2200	21.859798	-0.776818	-99.581268	494.500000	-244.500000	0.000000	98.438026	-7.962696	4.073483	-0.234727	-0.076381	0.000891	-0.015631	-0.137405	-0.225263	-0.036309	-0.049427	-0.234727	-0.076381	0.000891	-0.017815	-0.046725	-0.197707
0.2300	22.843969	-0.857362	-99.540070	494.250000	-244.250000	0.000000	98.354782	-8.328429	4.257197	-0.237018	-0.077757	0.000909	-0.016458	-0.138838	-0.236264	-0.036151	-0.048991	-0.237018	-0.077757	0.000909	-0.018172	-0.046102	-0.195966
0.2400	23.827309	-0.941553	-99.497040	494.000000	-244.000000	0.000000	98.271614	-8.690209	4.439602	-0.239408	-0.079146	0.000930	-0.017070	-0.139653	-0.242368	-0.035994	-0.048560	-0.239408	-0.079146	0.000930	-0.018594	-0.045484	-0.194240
0.2500	24.809816	-1.029353	-99.452187	493.750000	-243.750000	0.000000	98.188431	-9.048335	4.620759	-0.241846	-0.080541	0.000952	-0.017588	-0.139672	-0.243390	-0.035838	-0.048132	-0.241846	-0.080541	0.000952	-0.019043	-0.044870	-0.192528
0.2600	25.791492	-1.120725	-99.405533	493.500000	-243.500000	0.000000	98.105194	-9.402981	4.800712	-0.244284	-0.081934	0.000973	-0.018069	-0.139018	-0.240664	-0.035682	-0.047707	-0.244284	-0.081934	0.000973	-0.019458	-0.044261	-0.190829
0.2700	26.772337	-1.215635	-99.357079	493.250000	-243.250000	0.000000	98.021904	-9.754213	4.979484	-0.246689	-0.083319	0.000990	-0.018520	-0.137943	-0.235990	-0.035528	-0.047285	-0.246689	-0.083319	0.000990	-0.019791	-0.043654	-0.189141
0.2800	27.752348	-1.314049	-99.306839	493.000000	-243.000000	0.000000	97.938591	-10.102036	5.157085	-0.249046	-0.084693	0.001001	-0.018923	-0.136699	-0.230928	-0.035374	-0.046867	-0.249046	-0.084693	0.001001	-0.020021	-0.043050	-0.187466
0.2900	28.731525	-1.415932	-99.254822	492.750000	-242.750000	0.000000	97.855309	-10.446426	5.333521	-0.251353	-0.086055	0.001008	-0.019256	-0.135470	-0.226458	-0.035221	-0.046451	-0.251353	-0.086055	0.001008	-0.020153	-0.042450	-0.185804
0.3000	29.709871	-1.521251	-99.201050	492.500000	-242.500000	0.000000	97.772095	-10.787364	5.508793	-0.253619	-0.087404	0.001011	-0.019507	-0.134353	-0.222966	-0.035069	-0.046038	-0.253619	-0.087404	0.001011	-0.020213	-0.041853	-0.184154
0.3100	30.687386	-1.629971	-99.145531	492.250000	-242.250000	0.000000	97.688980	-11.124849	5.682905	-0.255851	-0.088743	0.001011	-0.019678	-0.133374	-0.220399	-0.034918	-0.045629	-0.255851	-0.088743	0.001011	-0.020230	-0.041260	-0.182517
0.3200	31.664068	-1.742056	-99.088272	492.000000	-242.000000	0.000000	97.606003	-11.458905	5.855864	-0.258060	-0.090072	0.001012	-0.019782	-0.132510	-0.218472	-0.034768	-0.045223	-0.258060	-0.090072	0.001012	-0.020233	-0.040671	-0.180893
0.3300	32.639923	-1.857474	-99.029282	491.750000	-241.750000	0.000000	97.523170	-11.789570	6.027678	-0.260251	-0.091393	0.001012	-0.019840	-0.131720	-0.216844	-0.034618	-0.044820	-0.260251	-0.091393	0.001012	-0.020244	-0.040086	-0.179281
0.3400	33.614948	-1.976190	-98.968582	491.500000	-241.500000	0.000000	97.440491	-12.116892	6.198358	-0.262426	-0.092706	0.001014	-0.019874	-0.130963	-0.215249	-0.034470	-0.044420	-0.262426	-0.092706	0.001014	-0.020272	-0.039505	-0.177682
0.3500	34.589146	-2.098171	-98.906174	491.250000	-241.250000	0.000000	97.357971	-12.440923	6.367918	-0.264585	-0.094012	0.001016	-0.019901	-0.130211	-0.213531	-0.034323	-0.044024	-0.264585	-0.094012	0.001016	-0.020322	-0.038929	-0.176094
0.3600	35.562519	-2.223384	-98.842072	491.000000	-241.000000	0.000000	97.275627	-12.761710	6.536369	-0.266727	-0.095310	0.001019	-0.019933	-0.129449	-0.211639	-0.034177	-0.043630	-0.266727	-0.095310	0.001019	-0.020388	-0.038356	-0.174519
0.3700	36.535069	-2.351797	-98.776283	490.750000	-240.750000	0.000000	97.193466	-13.079298	6.703723	-0.268849	-0.096600	0.001023	-0.019975	-0.128672	-0.209600	-0.034032	-0.043239	-0.268849	-0.096600	0.001023	-0.020467	-0.037788	-0.172955
0.3800	37.506798	-2.483378	-98.708832	490.500000	-240.500000	0.000000	97.111504	-13.393724	6.869991	-0.270951	-0.097883	0.001028	-0.020029	-0.127882	-0.207472	-0.033888	-0.042851	-0.270951	-0.097883	0.001028	-0.020551	-0.037224	-0.171402
0.3900	38.477707	-2.618096	-98.639717	490.250000	-240.250000	0.000000	97.029755	-13.705025	7.035184	-0.273032	-0.099158	0.001032	-0.020092	-0.127087	-0.205319	-0.033745	-0.042465	-0.273032	-0.099158	0.001032	-0.020635	-0.036664	-0.169861
0.4000	39.447800	-2.755919	-98.568954	490.000000	-240.000000	0.000000	96.948219	-14.013232	7.199313	-0.275091	-0.100424	0.001036	-0.020162	-0.126292	-0.203187	-0.033602	-0.042083	-0.275091	-0.100424	0.001036	-0.020717	-0.036108	-0.168332
0.4100	40.417080	-2.896816	-98.496552	489.750000	-239.750000	0.000000	96.866920	-14.318377	7.362386	-0.277130	-0.101683	0.001040	-0.020234	-0.125502	-0.201100	-0.033461	-0.041703	-0.277130	-0.101683	0.001040	-0.020793	-0.035555	-0.166813
0.4200	41.385544	-3.040756	-98.422523	489.500000	-239.500000	0.000000	96.785873	-14.620494	7.524414	-0.279148	-0.102934	0.001043	-0.020306	-0.124719	-0.199066	-0.033321	-0.041326	-0.279148	-0.102934	0.001043	-0.020864	-0.035007	-0.165306
0.4300	42.353199	-3.187711	-98.346878	489.250000	-239.250000	0.000000	96.705086	-14.919613	7.685406	-0.281145	-0.104177	0.001046	-0.020375	-0.123946	-0.197077	-0.033182	-0.040952	-0.281145	-0.104177	0.001046	-0.020930	-0.034462	-0.163810
0.4400	43.320045	-3.337649	-98.269623	489.000000	-239.000000	0.000000	96.624573	-15.215768	7.845372	-0.283123	-0.105413	0.001049	-0.020441	-0.123180	-0.195118	-0.033043	-0.040581	-0.283123	-0.105413	0.001049	-0.020989	-0.033921	-0.162324
0.4500	44.286091	-3.490542	-98.190765	488.750000	-238.750000	0.000000	96.544342	-15.508990	8.004321	-0.285082	-0.106641	0.001052	-0.020502	-0.122420	-0.193179	-0.032906	-0.040213	-0.285082	-0.106641	0.001052	-0.021044	-0.033384	-0.160850
0.4600	45.251335	-3.646359	-98.110321	488.500000	-238.500000	0.000000	96.464409	-15.799313	8.162262	-0.287021	-0.107861	0.001055	-0.020559	-0.121665	-0.191253	-0.032769	-0.039847	-0.287021	-0.107861	0.001055	-0.021092	-0.032851	-0.159386
0.4700	46.215782	-3.805073	-98.028305	488.250000	-238.250015	0.000000	96.384773	-16.086767	8.319205	-0.288942	-0.109074	0.001057	-0.020610	-0.120917	-0.189336	-0.032634	-0.039483	-0.288942	-0.109074	0.001057	-0.021136	-0.032321	-0.157933
0.4800	47.179428	-3.966654	-97.944725	488.000000	-238.000015	0.000000	96.305458	-16.371384	8.475160	-0.290843	-0.110279	0.001059	-0.020657	-0.120172	-0.187428	-0.032499	-0.039123	-0.290843	-0.110279	0.001059	-0.021173	-0.031796	-0.156491
0.4900	48.142284	-4.131074	-97.859589	487.750000	-237.750015	0.000000	96.226471	-16.653194	8.630134	-0.292725	-0.111477	0.001060	-0.020698	-0.119432	-0.185529	-0.032365	-0.038765	-0.292725	-0.111477	0.001060	-0.021205	-0.031274	-0.155059
0.5000	49.104351	-4.298306	-97.772903	487.500000	-237.500015	0.000000	96.147820	-16.932228	8.784136	-0.294589	-0.112667	0.001062	-0.020734	-0.118697	-0.183641	-0.032232	-0.038409	-0.294589	-0.112667	0.001062	-0.021232	-0.030755	-0.153637
0.5100	50.065632	-4.468320	-97.684677	487.250000	-237.250015	0.000000	96.069504	-17.208513	8.937176	-0.296434	-0.113850	0.001063	-0.020765	-0.117966	-0.181764	-0.032100	-0.038056	-0.296434	-0.113850	0.001063	-0.021254	-0.030240	-0.152226
0.5200	51.026131	-4.641090	-97.594925	487.000000	-237.000015	0.000000	95.991547	-17.482080	9.089261	-0.298260	-0.115026	0.001063	-0.020791	-0.117239	-0.179901	-0.031969	-0.037706	-0.298260	-0.115026	0.001063	-0.021270	-0.029729	-0.150824
0.5300	51.985851	-4.816590	-97.503654	486.750000	-236.750015	0.000000	95.913956	-17.752956	9.240402	-0.300067	-0.116195	0.001064	-0.020812	-0.116517	-0.178053	-0.031839	-0.037358	-0.300067	-0.116195	0.001064	-0.021281	-0.029222	-0.149433
0.5400	52.944798	-4.994792	-97.410873	486.500000	-236.500015	0.000000	95.836731	-18.021170	9.390606	-0.301857	-0.117357	0.001064	-0.020827	-0.115800	-0.176221	-0.031710	-0.037013	-0.301857	-0.117357	0.001064	-0.021287	-0.028718	-0.148052
0.5500	53.902973	-5.175670	-97.316597	486.250000	-236.250015	0.000000	95.759880	-18.286749	9.539881	-0.303628	-0.118511	0.001064	-0.020838	-0.115088	-0.174403	-0.031581	-0.036670	-0.303628	-0.118511	0.001064	-0.021289	-0.028218	-0.146681
0.5600	54.860378	-5.359196	-97.220825	486.000000	-236.000015	0.000000	95.683418	-18.549719	9.688234	-0.305381	-0.119658	0.001064	-0.020845	-0.114381	-0.172597	-0.031454	-0.036330	-0.305381	-0.119658	0.001064	-0.021287	-0.027721	-0.145319
0.5700	55.817020	-5.545346	-97.123573	485.750000	-235.750015	0.000000	95.607346	-18.810110	9.835676	-0.307116	-0.120798	0.001064	-0.020847	-0.113678	-0.170804	-0.031327	-0.035992	-0.307116	-0.120798	0.001064	-0.021280	-0.027228	-0.143967
0.5800	56.772903	-5.734093	-97.024849	485.500000	-235.500015	0.000000	95.531685	-19.067947	9.982214	-0.308834	-0.121932	0.001063	-0.020845	-0.112981	-0.169023	-0.031201	-0.035656	-0.308834	-0.121932	0.001063	-0.021269	-0.026738	-0.142625
0.5900	57.728031	-5.925412	-96.924660	485.250000	-235.250015	0.000000	95.456429	-19.323256	10.127855	-0.310534	-0.123058	0.001063	-0.020839	-0.112287	-0.167256	-0.031076	-0.035323	-0.310534	-0.123058	0.001063	-0.021254	-0.026252	-0.141292
0.6000	58.682411	-6.119278	-96.823021	485.000000	-235.000015	0.000000	95.381592	-19.576061	10.272608	-0.312216	-0.124177	0.001062	-0.020828	-0.111599	-0.165501	-0.030952	-0.034992	-0.312216	-0.124177	0.001062	-0.021235	-0.025770	-0.139969
0.6100	59.636044	-6.315667	-96.719940	484.750000	-234.750015	0.000000	95.307175	-19.826391	10.416479	-0.313881	-0.125290	0.001061	-0.020814	-0.110915	-0.163760	-0.030829	-0.034664	-0.313881	-0.125290	0.001061	-0.021213	-0.025291	-0.138655
0.6200	60.588928	-6.514552	-96.615417	484.500000	-234.500015	0.000000	95.233192	-20.074266	10.559477	-0.315528	-0.126395	0.001059	-0.020796	-0.110237	-0.162032	-0.030707	-0.034338	-0.315528	-0.126395	0.001059	-0.021186	-0.024815	-0.137351
0.6300	61.541077	-6.715910	-96.509468	484.250000	-234.250015	0.000000	95.159645	-20.319714	10.701609	-0.317158	-0.127494	0.001058	-0.020775	-0.109563	-0.160315	-0.030585	-0.034014	-0.317158	-0.127494	0.001058	-0.021156	-0.024343	-0.136055
0.6400	62.492493	-6.919716	-96.402100	484.000000	-234.000015	0.000000	95.086548	-20.562757	10.842881	-0.318772	-0.128587	0.001056	-0.020750	-0.108894	-0.158611	-0.030465	-0.033692	-0.318772	-0.128587	0.001056	-0.021122	-0.023875	-0.134769
0.6500	63.443176	-7.125947	-96.293320	483.750000	-233.750015	0.000000	95.013893	-20.803421	10.983302	-0.320368	-0.129672	0.001054	-0.020721	-0.108229	-0.156920	-0.030345	-0.033373	-0.320368	-0.129672	0.001054	-0.021085	-0.023409	-0.133492
0.6600	64.393135	-7.334579	-96.183136	483.500000	-233.500015	0.000000	94.941696	-21.041729	11.122880	-0.321947	-0.130751	0.001052	-0.020689	-0.107568	-0.155240	-0.030226	-0.033056	-0.321947	-0.130751	0.001052	-0.021044	-0.022948	-0.132224
0.6700	65.342369	-7.545588	-96.071564	483.250000	-233.250015	0.000000	94.869965	-21.277702	11.261621	-0.323510	-0.131824	0.001050	-0.020653	-0.106912	-0.153573	-0.030108	-0.032741	-0.323510	-0.131824	0.001050	-0.021000	-0.022489	-0.130965
0.6800	66.290894	-7.758950	-95.958603	483.000000	-233.000015	0.000000	94.798698	-21.511366	11.399531	-0.325056	-0.132890	0.001048	-0.020615	-0.106261	-0.151919	-0.029991	-0.032429	-0.325056	-0.132890	0.001048	-0.020952	-0.022034	-0.129715
0.6900	67.238701	-7.974644	-95.844261	482.750000	-232.750015	0.000000	94.727905	-21.742743	11.536620	-0.326586	-0.133949	0.001045	-0.020573	-0.105614	-0.150274	-0.029874	-0.032118	-0.326586	-0.133949	0.001045	-0.020901	-0.021583	-0.128473
0.7000	68.185806	-8.192646	-95.728554	482.500000	-232.500015	0.000000	94.657593	-21.971853	11.672894	-0.328100	-0.135002	0.001042	-0.020527	-0.104973	-0.148643	-0.029759	-0.031810	-0.328100	-0.135002	0.001042	-0.020847	-0.021134	-0.127241
0.7100	69.132210	-8.412933	-95.611488	482.250000	-232.250015	0.000000	94.587769	-22.198719	11.808358	-0.329597	-0.136049	0.001039	-0.020479	-0.104335	-0.147023	-0.029644	-0.031504	-0.329597	-0.136049	0.001039	-0.020789	-0.020689	-0.126017
0.7200	70.077911	-8.635484	-95.493065	482.000000	-232.000015	0.000000	94.518433	-22.423363	11.943020	-0.331078	-0.137089	0.001036	-0.020428	-0.103703	-0.145417	-0.029530	-0.031200	-0.331078	-0.137089	0.001036	-0.020729	-0.020248	-0.124801
0.7300	71.022926	-8.860275	-95.373299	481.750000	-231.750015	0.000000	94.449585	-22.645807	12.076887	-0.332543	-0.138123	0.001033	-0.020373	-0.103075	-0.143822	-0.029417	-0.030899	-0.332543	-0.138123	0.001033	-0.020665	-0.019809	-0.123595
0.7400	71.967247	-9.087285	-95.252197	481.500000	-231.500015	0.000000	94.381233	-22.866072	12.209965	-0.333992	-0.139150	0.001030	-0.020316	-0.102450	-0.142238	-0.029305	-0.030599	-0.333992	-0.139150	0.001030	-0.020599	-0.019374	-0.122396
0.7500	72.910889	-9.316492	-95.129768	481.250000	-231.250015	0.000000	94.313385	-23.084177	12.342261	-0.335426	-0.140172	0.001026	-0.020256	-0.101831	-0.140666	-0.029193	-0.030302	-0.335426	-0.140172	0.001026	-0.020530	-0.018942	-0.121207
0.7600	73.853851	-9.547875	-95.006012	481.000000	-231.000015	0.000000	94.246040	-23.300144	12.473783	-0.336844	-0.141187	0.001023	-0.020193	-0.101217	-0.139104	-0.029083	-0.030006	-0.336844	-0.141187	0.001023	-0.020458	-0.018514	-0.120025
0.7700	74.796143	-9.781413	-94.880943	480.750000	-230.750015	0.000000	94.179214	-23.513992	12.604534	-0.338246	-0.142197	0.001019	-0.020127	-0.100606	-0.137554	-0.028973	-0.029713	-0.338246	-0.142197	0.001019	-0.020383	-0.018088	-0.118852
0.7800	75.737770	-10.017084	-94.754570	480.500000	-230.500015	0.000000	94.112907	-23.725744	12.734523	-0.339633	-0.143200	0.001015	-0.020059	-0.099999	-0.136015	-0.028864	-0.029422	-0.339633	-0.143200	0.001015	-0.020305	-0.017666	-0.117687
0.7900	76.678734	-10.254867	-94.626900	480.250000	-230.250015	0.000000	94.047119	-23.935417	12.863756	-0.341004	-0.144197	0.001011	-0.019988	-0.099398	-0.134489	-0.028755	-0.029133	-0.341004	-0.144197	0.001011	-0.020225	-0.017247	-0.116531
0.8000	77.619041	-10.494741	-94.497940	480.000000	-230.000015	0.000000	93.981850	-24.143032	12.992239	-0.342360	-0.145188	0.001007	-0.019914	-0.098801	-0.132975	-0.028648	-0.028846	-0.342360	-0.145188	0.001007	-0.020142	-0.016832	-0.115382
0.8100	78.558701	-10.736687	-94.367691	479.750031	-229.750015	0.000000	93.917099	-24.348606	13.119978	-0.343702	-0.146173	0.001003	-0.019838	-0.098209	-0.131473	-0.028541	-0.028560	-0.343702	-0.146173	0.001003	-0.020057	-0.016419	-0.114242
0.8200	79.497711	-10.980683	-94.236176	479.500031	-229.500015	0.000000	93.852882	-24.552160	13.246980	-0.345028	-0.147152	0.000998	-0.019760	-0.097620	-0.129979	-0.028435	-0.028277	-0.345028	-0.147152	0.000998	-0.019970	-0.016009	-0.113109
0.8300	80.436081	-11.226710	-94.103386	479.250031	-229.250015	0.000000	93.789200	-24.753712	13.373249	-0.346339	-0.148126	0.000994	-0.019679	-0.097035	-0.128495	-0.028330	-0.027996	-0.346339	-0.148126	0.000994	-0.019880	-0.015603	-0.111985
0.8400	81.373817	-11.474748	-93.969345	479.000031	-229.000015	0.000000	93.726051	-24.953281	13.498794	-0.347636	-0.149094	0.000989	-0.019596	-0.096456	-0.127024	-0.028226	-0.027717	-0.347636	-0.149094	0.000989	-0.019788	-0.015200	-0.110869
0.8500	82.310921	-11.724775	-93.834038	478.750031	-228.750015	0.000000	93.663445	-25.150887	13.623618	-0.348918	-0.150055	0.000985	-0.019511	-0.095882	-0.125565	-0.028122	-0.027440	-0.348918	-0.150055	0.000985	-0.019693	-0.014800	-0.109760
