0.0000	-500.000000	-100.000000	100.000000	-0.000000	0.000000	-0.038462
0.0100	-499.000000	-99.999710	99.999931	0.115329	-0.001153	-0.038388
0.0200	-498.000000	-99.998268	99.999733	0.230436	-0.002304	-0.038314
0.0300	-497.000000	-99.995674	99.999405	0.345321	-0.003453	-0.038240
0.0400	-496.000000	-99.991936	99.998940	0.459983	-0.004600	-0.038166
0.0500	-495.000000	-99.987053	99.998352	0.574423	-0.005744	-0.038092
0.0600	-494.000000	-99.981026	99.997627	0.688640	-0.006886	-0.038018
0.0700	-493.000000	-99.973854	99.996780	0.802634	-0.008026	-0.037943
0.0800	-492.000061	-99.965546	99.995804	0.916404	-0.009164	-0.037869
0.0900	-491.000122	-99.956093	99.994698	1.029952	-0.010300	-0.037795
0.1000	-490.000183	-99.945511	99.993462	1.143275	-0.011433	-0.037721
0.1100	-489.000244	-99.933800	99.992104	1.256376	-0.012564	-0.037647
0.1200	-488.000305	-99.920959	99.990623	1.369252	-0.013693	-0.037573
0.1300	-487.000427	-99.906990	99.989021	1.481904	-0.014820	-0.037499
0.1400	-486.000549	-99.891891	99.987289	1.594332	-0.015944	-0.037425
0.1500	-485.000671	-99.875664	99.985435	1.706536	-0.017066	-0.037351
0.1600	-484.000824	-99.858322	99.983467	1.818516	-0.018186	-0.037277
0.1700	-483.001007	-99.839859	99.981369	1.930270	-0.019304	-0.037202
0.1800	-482.001190	-99.820274	99.979156	2.041800	-0.020419	-0.037128
0.1900	-481.001404	-99.799576	99.976814	2.153105	-0.021533	-0.037054
0.2000	-480.001648	-99.777771	99.974365	2.264185	-0.022644	-0.036980
0.2100	-479.001892	-99.754852	99.971794	2.375039	-0.023753	-0.036906
0.2200	-478.002197	-99.730820	99.969101	2.485668	-0.024859	-0.036832
0.2300	-477.002502	-99.705688	99.966293	2.596072	-0.025964	-0.036757
0.2400	-476.002869	-99.679459	99.963371	2.706250	-0.027066	-0.036683
0.2500	-475.003235	-99.652115	99.960335	2.816201	-0.028166	-0.036609
0.2600	-474.003632	-99.623672	99.957184	2.925927	-0.029263	-0.036535
0.2700	-473.004059	-99.594139	99.953918	3.035427	-0.030359	-0.036460
0.2800	-472.004547	-99.563515	99.950539	3.144701	-0.031452	-0.036386
0.2900	-471.005035	-99.531792	99.947052	3.253747	-0.032543	-0.036312
0.3000	-470.005585	-99.498985	99.943451	3.362568	-0.033632	-0.036238
0.3100	-469.006165	-99.465088	99.939735	3.471162	-0.034719	-0.036163
0.3200	-468.006775	-99.430107	99.935913	3.579529	-0.035803	-0.036089
0.3300	-467.007416	-99.394043	99.931984	3.687669	-0.036885	-0.036015
0.3400	-466.008087	-99.356895	99.927940	3.795582	-0.037965	-0.035940
0.3500	-465.008820	-99.318672	99.923790	3.903268	-0.039043	-0.035866
0.3600	-464.009583	-99.279373	99.919540	4.010726	-0.040118	-0.035792
0.3700	-463.010406	-99.238998	99.915176	4.117957	-0.041191	-0.035717
0.3800	-462.011261	-99.197548	99.910706	4.224961	-0.042262	-0.035643
0.3900	-461.012177	-99.155029	99.906136	4.331737	-0.043331	-0.035569
0.4000	-460.013123	-99.111443	99.901459	4.438284	-0.044397	-0.035494
0.4100	-459.014130	-99.066788	99.896683	4.544604	-0.045462	-0.035420
0.4200	-458.015167	-99.021080	99.891800	4.650696	-0.046524	-0.035346
0.4300	-457.016266	-98.974304	99.886810	4.756560	-0.047584	-0.035271
0.4400	-456.017426	-98.926476	99.881721	4.862196	-0.048641	-0.035197
0.4500	-455.018616	-98.877594	99.876541	4.967603	-0.049696	-0.035122
0.4600	-454.019867	-98.827652	99.871254	5.072782	-0.050750	-0.035048
0.4700	-453.021179	-98.776665	99.865868	5.177732	-0.051800	-0.034974
0.4800	-452.022522	-98.724625	99.860382	5.282453	-0.052849	-0.034899
0.4900	-451.023926	-98.671539	99.854797	5.386946	-0.053896	-0.034825
0.5000	-450.025391	-98.617409	99.849121	5.491210	-0.054940	-0.034750
0.5100	-449.026917	-98.562233	99.843346	5.595244	-0.055982	-0.034676
0.5200	-448.028503	-98.506020	99.837471	5.699049	-0.057021	-0.034601
0.5300	-447.030151	-98.448769	99.831505	5.802626	-0.058059	-0.034527
0.5400	-446.031860	-98.390480	99.825447	5.905972	-0.059094	-0.034452
0.5500	-445.033630	-98.331161	99.819290	6.009090	-0.060127	-0.034378
0.5600	-444.035461	-98.270813	99.813042	6.111978	-0.061158	-0.034303
0.5700	-443.037354	-98.209435	99.806702	6.214636	-0.062186	-0.034229
0.5800	-442.039307	-98.147034	99.800278	6.317065	-0.063213	-0.034154
0.5900	-441.041321	-98.083611	99.793755	6.419264	-0.064237	-0.034080
0.6000	-440.043396	-98.019165	99.787140	6.521234	-0.065259	-0.034005
0.6100	-439.045532	-97.953697	99.780441	6.622974	-0.066278	-0.033931
0.6200	-438.047760	-97.887215	99.773651	6.724483	-0.067296	-0.033856
0.6300	-437.050049	-97.819717	99.766769	6.825762	-0.068311	-0.033782
0.6400	-436.052399	-97.751213	99.759811	6.926811	-0.069324	-0.033707
0.6500	-435.054810	-97.681686	99.752754	7.027629	-0.070334	-0.033632
0.6600	-434.057312	-97.611153	99.745621	7.128218	-0.071343	-0.033558
0.6700	-433.059875	-97.539619	99.738396	7.228576	-0.072349	-0.033483
0.6800	-432.062500	-97.467087	99.731087	7.328704	-0.073353	-0.033409
0.6900	-431.065216	-97.393547	99.723701	7.428601	-0.074355	-0.033334
0.7000	-430.067993	-97.319016	99.716225	7.528267	-0.075354	-0.033259
0.7100	-429.070831	-97.243484	99.708664	7.627703	-0.076351	-0.033185
0.7200	-428.073761	-97.166962	99.701027	7.726908	-0.077346	-0.033110
0.7300	-427.076782	-97.089447	99.693306	7.825882	-0.078339	-0.033036
0.7400	-426.079865	-97.010941	99.685509	7.924625	-0.079329	-0.032961
0.7500	-425.083038	-96.931450	99.677628	8.023137	-0.080318	-0.032886
0.7600	-424.086273	-96.850975	99.669670	8.121419	-0.081304	-0.032812
0.7700	-423.089600	-96.769516	99.661629	8.219469	-0.082288	-0.032737
0.7800	-422.092987	-96.687073	99.653511	8.317287	-0.083269	-0.032662
0.7900	-421.096466	-96.603653	99.645317	8.414875	-0.084248	-0.032588
0.8000	-420.100037	-96.519257	99.637054	8.512232	-0.085225	-0.032513
0.8100	-419.103668	-96.433891	99.628708	8.609356	-0.086200	-0.032438
0.8200	-418.107422	-96.347557	99.620285	8.706250	-0.087173	-0.032364
0.8300	-417.111237	-96.260254	99.611794	8.802912	-0.088143	-0.032289
0.8400	-416.115143	-96.171982	99.603218	8.899343	-0.089111	-0.032214
0.8500	-415.119141	-96.082748	99.594582	8.995542	-0.090077	-0.032139
0.8600	-414.123199	-95.992554	99.585861	9.091509	-0.091041	-0.032065
0.8700	-413.127380	-95.901398	99.577080	9.187244	-0.092002	-0.031990
0.8800	-412.131622	-95.809288	99.568222	9.282748	-0.092961	-0.031915
0.8900	-411.135956	-95.716217	99.559296	9.378021	-0.093918	-0.031840
0.9000	-410.140381	-95.622200	99.550293	9.473061	-0.094873	-0.031766
0.9100	-409.144897	-95.527237	99.541229	9.567870	-0.095825	-0.031691
0.9200	-408.149506	-95.431328	99.532089	9.662446	-0.096775	-0.031616
