0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -1.0000000000000000e+02 5.0000000000000000e+02 -2.5000000000000000e+02 0.0000000000000000e+00 1.0000000000000000e+02 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -3.8759689922480616e-02 -5.8139534883720928e-02 0.0000000000000000e+00 -0.0000000000000000e+00 0.0000000000000000e+00 -0.0000000000000000e+00 -5.6238759689922480e-02 -2.3255813953488372e-01 
5.0000000000000000e-03 5.0000000000000000e-01 0.0000000000000000e+00 -1.0000000000000000e+02 4.9987500000000000e+02 -2.4987500000000000e+02 0.0000000000000000e+00 1.0000750000000000e+02 0.0000000000000000e+00 4.9400000000000008e-02 0.0000000000000000e+00 -0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 -3.8768118471009896e-02 -5.8269490434708128e-02 0.0000000000000000e+00 -0.0000000000000000e+00 0.0000000000000000e+00 -0.0000000000000000e+00 -5.6272473884039584e-02 -2.3307796173883252e-01 
1.0000000000000000e-02 1.0000375000000000e+00 0.0000000000000000e+00 -9.9999753000000000e+01 4.9975000000000000e+02 -2.4975000000000000e+02 0.0000000000000000e+00 1.0001499495140832e+02 0.0000000000000000e+00 9.8182453587046048e-02 0.0000000000000000e+00 -0.0000000000000000e+00 0.0000000000000000e+00 -1.7349841175910010e-16 -7.5819674609939856e-01 -3.1012410842201548e+00 -3.8777549160003752e-02 -5.8399863281606496e-02 0.0000000000000000e+00 -0.0000000000000000e+00 0.0000000000000000e+00 -0.0000000000000000e+00 -5.6310196640015024e-02 -2.3359945312642600e-01 
1.5000000000000000e-02 1.5001124747570416e+00 0.0000000000000000e+00 -9.9999262087732064e+01 4.9962500000000000e+02 -2.4962500000000000e+02 0.0000000000000000e+00 1.0002248493339464e+02 0.0000000000000000e+00 1.4635498809847076e-01 -1.5505950442111156e-02 -3.7909928109459208e-03 2.9390225159817104e-05 -1.3011728391571784e-16 -1.2723180911074020e+00 -5.1759797683166544e+00 -3.8906708922887104e-02 -5.8505959335955040e-02 -1.5505950442111156e-02 -3.7909928109459208e-03 2.9390225159817104e-05 -5.8780450319634208e-04 -5.6827545649046880e-02 -2.3402383734382016e-01 
2.0000000000000000e-02 2.0002248994240148e+00 0.0000000000000000e+00 -9.9998530312791568e+01 4.9950000000000000e+02 -2.4950000000000000e+02 0.0000000000000000e+00 1.0002948005449806e+02 -1.9503270101111924e-02 1.9869336361777296e-01 -4.1385663295372808e-02 -1.0151027630387946e-02 2.0978104247174160e-04 -9.7580613909933776e-17 -1.5604437621995582e+00 -6.3077816814653768e+00 -3.9095135994621616e-02 -5.8568838393689360e-02 -4.1385663295372808e-02 -1.0151027630387946e-02 2.0978104247174160e-04 -4.1956208494348320e-03 -5.7585634276856592e-02 -2.3427535357475744e-01 
2.5000000000000000e-02 2.5003722996965048e+00 -9.7516350505559632e-05 -9.9997536845973488e+01 4.9937500000000000e+02 -2.4937500000000000e+02 0.0000000000000000e+00 1.0003421870401150e+02 -7.1273346221599896e-02 2.5837304964068304e-01 -7.2928190429849904e-02 -1.7942536541339568e-02 6.5277448204206320e-04 -1.4703836685291926e-04 -1.6620470770108256e+00 -6.6398220270739624e+00 -3.9286861080990328e-02 -5.8574082896447056e-02 -7.2928190429849904e-02 -1.7942536541339568e-02 6.5277448204206320e-04 -1.3055489640841266e-02 -5.8363347467413080e-02 -2.3429633158578824e-01 
3.0000000000000000e-02 3.0005433932165624e+00 -4.5388308161355912e-04 -9.9996244980725280e+01 4.9925000000000000e+02 -2.4925000000000000e+02 0.0000000000000000e+00 1.0003385566713204e+02 -1.6185393516766696e-01 3.2709173755364364e-01 -1.0614050959500470e-01 -2.6221834006835284e-02 1.3852478555413042e-03 -1.1598967781825230e-03 -1.6194072048284230e+00 -6.3472173490404240e+00 -3.9444181398344008e-02 -5.8515226772692824e-02 -1.0614050959500470e-01 -2.6221834006835284e-02 1.3852478555413042e-03 -2.7704957110826088e-02 -5.9010690325360504e-02 -2.3406090709077128e-01 
3.5000000000000004e-02 3.5007126715522228e+00 -1.2631527574518940e-03 -9.9994609522037504e+01 4.9912500000000000e+02 -2.4912500000000000e+02 0.0000000000000000e+00 1.0002538098220784e+02 -2.9250688896960208e-01 4.0533034479719080e-01 -1.3790321461418070e-01 -3.4261218383762572e-02 2.3396753036365352e-03 -4.1359487465666400e-03 -1.4733084031727242e+00 -5.6136994676833696e+00 -3.9548562370928984e-02 -5.8392136123779056e-02 -1.3790321461418070e-01 -3.4261218383762572e-02 2.3396753036365352e-03 -4.6793506072730704e-02 -5.9452231067273528e-02 -2.3356854449511620e-01 
4.0000000000000000e-02 4.0008395764632624e+00 -2.7256872022999044e-03 -9.9992582870313520e+01 4.9900000000000000e+02 -2.4900000000000000e+02 0.0000000000000000e+00 1.0000659594066622e+02 -4.6045386022181208e-01 4.9264151121087424e-01 -1.6601082633245868e-01 -4.1546932685551808e-02 3.3839586484450820e-03 -1.0031614883094116e-02 -1.2609302126471142e+00 -4.6137909260568680e+00 -3.9596446183816384e-02 -5.8209780200451288e-02 -1.6601082633245868e-01 -4.1546932685551808e-02 3.3839586484450820e-03 -6.7679172968901648e-02 -5.9671044162220144e-02 -2.3283912080180516e-01 
4.5000000000000000e-02 4.5008725561665928e+00 -5.0279565034089648e-03 -9.9990119662757472e+01 4.9887500000000000e+02 -2.4887500000000000e+02 0.0000000000000000e+00 9.9976703074721008e+01 -6.6023124689660320e-01 5.8793466062718760e-01 -1.8912593307869176e-01 -4.7760214635984888e-02 4.3655006204594960e-03 -1.9223940473915740e-02 -1.0148145550869874e+00 -3.5002816303352652e+00 -3.9593325127243928e-02 -5.7976943270430312e-02 -1.8912593307869176e-01 -4.7760214635984888e-02 4.3655006204594960e-03 -8.7310012409189920e-02 -5.9685962373275112e-02 -2.3190777308172124e-01 
5.0000000000000000e-02 5.0007560715401976e+00 -8.3291127378919792e-03 -9.9987179989454352e+01 4.9875000000000000e+02 -2.4875000000000000e+02 0.0000000000000000e+00 9.9936396639405040e+01 -8.8495581233960864e-01 6.8973494413341344e-01 -2.0667293141784660e-01 -5.2748495996384640e-02 5.1507499097733456e-03 -3.1332120132638744e-02 -7.6226168987831408e-01 -2.3967177540892188e+00 -3.9548473650055928e-02 -5.7704804620896672e-02 -2.0667293141784660e-01 -5.2748495996384640e-02 5.1507499097733456e-03 -1.0301499819546692e-01 -5.9531313482084624e-02 -2.3081921848358668e-01 
5.5000000000000000e-02 5.5004380547372224e+00 -1.2753891799590022e-02 -9.9983731314733680e+01 4.9862500000000000e+02 -2.4862500000000000e+02 0.0000000000000000e+00 9.9887556398616384e+01 -1.1273586616255976e+00 7.9640216753138960e-01 -2.1869468985103128e-01 -5.6492880333600936e-02 5.6503688809412032e-03 -4.5306072533332960e-02 -5.2485248282626040e-01 -1.3942842114116372e+00 -3.9471463203911072e-02 -5.7405509437178472e-02 -2.1869468985103128e-01 -5.6492880333600936e-02 5.6503688809412032e-03 -1.1300737761882406e-01 -5.9243468299620768e-02 -2.2962203774871388e-01 
6.0000000000000000e-02 5.9998758367303048e+00 -1.8390685107718012e-02 -9.9979749303896016e+01 4.9850000000000000e+02 -2.4850000000000000e+02 0.0000000000000000e+00 9.9832738396293920e+01 -1.3805339748463710e+00 9.0630411094053040e-01 -2.2569270225966036e-01 -5.9075673359965536e-02 5.8279799089160168e-03 -5.9691982033808024e-02 -3.1811584605286136e-01 -5.5225749814223936e-01 -3.9370527592057872e-02 -5.7090890761897552e-02 -2.2569270225966036e-01 -5.9075673359965536e-02 5.8279799089160168e-03 -1.1655959817832034e-01 -5.8854463032551608e-02 -2.2836356304759020e-01 
6.5000000000000000e-02 6.4990395287117744e+00 -2.5293354981949864e-02 -9.9975217783341312e+01 4.9837500000000000e+02 -2.4837500000000000e+02 0.0000000000000000e+00 9.9774648486506832e+01 -1.6384195604175534e+00 1.0179441987011626e+00 -2.2846807702419976e-01 -6.0649650352416128e-02 5.6955609155623640e-03 -7.2957028234839088e-02 -1.5151049249519116e-01 9.8901168354356576e-02 -3.9252257367591488e-02 -5.6771461361442480e-02 -2.2846807702419976e-01 -6.0649650352416128e-02 5.6955609155623640e-03 -1.1391121831124728e-01 -5.8390685753059600e-02 -2.2708584544576992e-01 
7.0000000000000008e-02 6.9979127711443088e+00 -3.3485452784037632e-02 -9.9970128062347792e+01 4.9825000000000000e+02 -2.4825000000000000e+02 0.0000000000000000e+00 9.9715724172465840e+01 -1.8960604353317744e+00 1.1300463984451296e+00 -2.2797682928417080e-01 -6.1409769303470280e-02 5.3008137180375312e-03 -8.3775028189536656e-02 -2.8856009279957628e-02 5.5275323686659696e-01 -3.9121957077984416e-02 -5.6455735787933192e-02 -2.2797682928417080e-01 -6.1409769303470280e-02 5.3008137180375312e-03 -1.0601627436075062e-01 -5.7874065065956464e-02 -2.2582294315173276e-01 
7.5000000000000000e-02 7.4964913920066384e+00 -4.2965754960696504e-02 -9.9964477830355584e+01 4.9812500000000000e+02 -2.4812500000000000e+02 0.0000000000000000e+00 9.9657878926123920e+01 -2.1497106701168300e+00 1.2416017866841554e+00 -2.2520859033457804e-01 -6.1567989901444232e-02 4.7118299907735280e-03 -9.1215691525239888e-02 5.0786830208038840e-02 8.2125271706138464e-01 -3.8984134450671032e-02 -5.6149891678377920e-02 -2.2520859033457804e-01 -6.1567989901444232e-02 4.7118299907735280e-03 -9.4236599815470560e-02 -5.7323735157276376e-02 -2.2459956671351168e-01 
8.0000000000000000e-02 7.9947807866372576e+00 -5.3714308311280656e-02 -9.9958269821422144e+01 4.9800000000000000e+02 -2.4800000000000000e+02 0.0000000000000000e+00 9.9602405818445104e+01 -2.3968185047659776e+00 1.3518823592643666e+00 -2.2109349811091440e-01 -6.1332093182882032e-02 4.0030384997316128e-03 -9.4822096617536624e-02 9.1920017654487504e-02 9.2899458071140112e-01 -3.8842827785429128e-02 -5.5857738470700256e-02 -2.2109349811091440e-01 -6.1332093182882032e-02 4.0030384997316128e-03 -8.0060769994632240e-02 -5.6757077206213560e-02 -2.2343095388280100e-01 
8.5000000000000000e-02 8.4927928157294816e+00 -6.5698400835110544e-02 -9.9951510409625824e+01 4.9787500000000000e+02 -2.4787500000000000e+02 0.0000000000000000e+00 9.9550003515908544e+01 -2.6359281225735200e+00 1.4604286197237182e+00 -2.1643820893434772e-01 -6.0889401115000072e-02 3.2446177360449200e-03 -9.4591837356951840e-02 1.0129816068528266e-01 9.0787710948543776e-01 -3.8701692834373240e-02 -5.5580931173261728e-02 -2.1643820893434772e-01 -6.0889401115000072e-02 3.2446177360449200e-03 -6.4892354720898392e-02 -5.6189866204933616e-02 -2.2232372469304692e-01 
9.0000000000000000e-02 8.9905428333090256e+00 -7.8878041447978144e-02 -9.9944208266527216e+01 4.9775000000000000e+02 -2.4775000000000000e+02 0.0000000000000000e+00 9.9500876291344560e+01 -2.8665240299192468e+00 1.5670180816701724e+00 -2.1188903415152364e-01 -6.0395925017430248e-02 2.4959545460145172e-03 -9.0893147826784816e-02 8.6698697803107920e-02 7.9252999907783120e-01 -3.8563906683771112e-02 -5.5319349083629688e-02 -2.1188903415152364e-01 -6.0395925017430248e-02 2.4959545460145172e-03 -4.9919090920290344e-02 -5.5635766754797960e-02 -2.2127739633451876e-01 
9.5000000000000000e-02 9.4880472147657488e+00 -9.3210661597574368e-02 -9.9936373176118864e+01 4.9762500000000000e+02 -2.4762500000000000e+02 0.0000000000000000e+00 9.9454864083966320e+01 -3.0888405937316948e+00 1.6716218769351944e+00 -2.0791827808580248e-01 -5.9970872350910488e-02 1.8026602477680188e-03 -8.4349955292659360e-02 5.5909897854974672e-02 6.1669590490074976e-01 -3.8431998451288032e-02 -5.5071556544949032e-02 -2.0791827808580248e-01 -5.9970872350910488e-02 1.8026602477680188e-03 -3.6053204955360376e-02 -5.5105607936269272e-02 -2.2028622617979612e-01 
1.0000000000000000e-01 9.9853215351855808e+00 -1.0865486456623284e-01 -9.9928015066734192e+01 4.9750000000000000e+02 -2.4750000000000000e+02 0.0000000000000000e+00 9.9411571014341440e+01 -3.3036575366333232e+00 1.7743561099200976e+00 -2.0482885697774800e-01 -5.9695850859068672e-02 1.1961707519395656e-03 -7.5723823019679008e-02 1.6001495921108556e-02 4.1062007531565184e-01 -3.8307707617178328e-02 -5.4835273464506144e-02 -2.0482885697774800e-01 -5.9695850859068672e-02 1.1961707519395656e-03 -2.3923415038791312e-02 -5.4606819770246144e-02 -2.1934109385802460e-01 
1.0500000000000000e-01 1.0482379390257288e+01 -1.2517315224939946e-01 -9.9919143286184592e+01 4.9737500000000000e+02 -2.4737500000000000e+02 0.0000000000000000e+00 9.9370474635180032e+01 -3.5120999889983532e+00 1.8754335317329172e+00 -2.0277202366087012e-01 -5.9617703962345104e-02 6.9492053706014352e-04 -6.5811092163146488e-02 -2.7119747545027264e-02 1.9940356253544796e-01 -3.8191930941557392e-02 -5.4607802365795120e-02 -2.0277202366087012e-01 -5.9617703962345104e-02 6.9492053706014352e-04 -1.3898410741202872e-02 -5.4143252736112160e-02 -2.1843120946318048e-01 
1.1000000000000000e-01 1.0979231763433188e+01 -1.4273365219439122e-01 -9.9909766118525920e+01 4.9725000000000000e+02 -2.4725000000000000e+02 0.0000000000000000e+00 9.9331009548782592e+01 -3.7154582078362296e+00 1.9751197176374580e+00 -2.0177329555570032e-01 -5.9753753420811160e-02 3.0629068613613496e-04 -5.5364045309823848e-02 -6.8908323715176936e-02 2.2079280266605604e-03 -3.8084773912455152e-02 -5.4386380061764064e-02 -2.0177329555570032e-01 -5.9753753420811160e-02 3.0629068613613496e-04 -6.1258137227226992e-03 -5.3715426420304136e-02 -2.1754552024705624e-01 
1.1500000000000000e-01 1.1475886811177100e+01 -1.6131094323357236e-01 -9.9899890519937744e+01 4.9712500000000000e+02 -2.4712500000000000e+02 0.0000000000000000e+00 9.9292626271416336e+01 -3.9150375231004920e+00 2.0736964435054604e+00 -2.0176229389606220e-01 -6.0098283056201096e-02 2.8811570322645796e-05 -4.5037719478689440e-02 -1.0618996792075758e-01 -1.6784098553916726e-01 -3.7985688340754640e-02 -5.4168440807685560e-02 -2.0176229389606220e-01 -6.0098283056201096e-02 2.8811570322645796e-05 -5.7623140645291592e-04 -5.3321122766189904e-02 -2.1667376323074224e-01 
1.2000000000000000e-01 1.1972349942534182e+01 -1.8088613084907484e-01 -9.9889522037720208e+01 4.9700000000000000e+02 -2.4700000000000000e+02 0.0000000000000000e+00 9.9254829592745296e+01 -4.1120441808159952e+00 2.1714335707232312e+00 -2.0260299892755212e-01 -6.0629294704389928e-02 -1.4565970178176006e-04 -3.5359682573901376e-02 -1.3704379411695524e-01 -3.0322050419379300e-01 -3.7893659956745128e-02 -5.3951791604640008e-02 -2.0260299892755212e-01 -6.0629294704389928e-02 -1.4565970178176006e-04 2.9131940356352016e-03 -5.2956174230052056e-02 -2.1580716641856004e-01 
1.2500000000000000e-01 1.2468624090497908e+01 -2.0144635175315480e-01 -9.9878664869866592e+01 4.9687500000000000e+02 -2.4687500000000000e+02 0.0000000000000000e+00 9.9217201309242176e+01 -4.3075082439041472e+00 2.2685696014171344e+00 -2.0412179461703684e-01 -6.1314825564836688e-02 -2.2991140012848792e-04 -2.6718240598423796e-02 -1.6060970166940374e-01 -4.0122004759604016e-01 -3.7807407362589360e-02 -5.3734708909880408e-02 -2.0412179461703684e-01 -6.1314825564836688e-02 -2.2991140012848792e-04 4.5982280025697576e-03 -5.2615290960098840e-02 -2.1493883563952164e-01 
