0.4700	46.698009	-2.059785	-98.462402	488.250000	-238.250015	0.000000	98.528564	-9.212885	6.651003	-0.199324	-0.088230	0.000783	-0.015152	-0.125719	-0.181467	-0.036132	-0.053804	-0.199324	-0.088230	0.098800
0.4800	47.683189	-2.152402	-98.395546	488.000000	-238.000015	0.000000	98.486755	-9.408347	6.788640	-0.201146	-0.089485	0.000793	-0.015356	-0.125401	-0.181114	-0.036053	-0.053697	-0.201146	-0.089485	0.098800
0.4900	48.667953	-2.246974	-98.327316	487.750000	-237.750015	0.000000	98.444565	-9.603300	6.925973	-0.202964	-0.090737	0.000802	-0.015555	-0.125090	-0.180783	-0.035973	-0.053591	-0.202964	-0.090737	0.098800
0.5000	49.652290	-2.343493	-98.257713	487.500000	-237.500015	0.000000	98.402000	-9.797746	7.063001	-0.204780	-0.091986	0.000812	-0.015752	-0.124784	-0.180454	-0.035894	-0.053484	-0.204780	-0.091986	0.098800
0.5100	50.636200	-2.441956	-98.186737	487.250000	-237.250015	0.000000	98.359062	-9.991685	7.199723	-0.206592	-0.093232	0.000821	-0.015946	-0.124477	-0.180107	-0.035814	-0.053378	-0.206592	-0.093232	0.098800
0.5200	51.619682	-2.542356	-98.114403	487.000000	-237.000015	0.000000	98.315758	-10.185120	7.336139	-0.208401	-0.094474	0.000831	-0.016139	-0.124168	-0.179736	-0.035734	-0.053272	-0.208401	-0.094474	0.098800
0.5300	52.602730	-2.644690	-98.040703	486.750000	-236.750015	0.000000	98.272087	-10.378050	7.472248	-0.210207	-0.095713	0.000841	-0.016332	-0.123856	-0.179344	-0.035654	-0.053166	-0.210207	-0.095713	0.098800
0.5400	53.585339	-2.748952	-97.965637	486.500000	-236.500015	0.000000	98.228050	-10.570477	7.608049	-0.212009	-0.096950	0.000850	-0.016524	-0.123541	-0.178935	-0.035574	-0.053059	-0.212009	-0.096950	0.098800
0.5500	54.567505	-2.855137	-97.889221	486.250000	-236.250015	0.000000	98.183647	-10.762400	7.743543	-0.213807	-0.098183	0.000860	-0.016716	-0.123223	-0.178519	-0.035494	-0.052953	-0.213807	-0.098183	0.098800
0.5600	55.549229	-2.963240	-97.811447	486.000000	-236.000015	0.000000	98.138885	-10.953819	7.878727	-0.215601	-0.099413	0.000869	-0.016906	-0.122902	-0.178103	-0.035413	-0.052847	-0.215601	-0.099413	0.098800
0.5700	56.530506	-3.073256	-97.732323	485.750000	-235.750015	0.000000	98.093773	-11.144734	8.013602	-0.217391	-0.100639	0.000878	-0.017095	-0.122580	-0.177690	-0.035333	-0.052741	-0.217391	-0.100639	0.098800
0.5800	57.511330	-3.185179	-97.651848	485.500000	-235.500015	0.000000	98.048309	-11.335145	8.148168	-0.219177	-0.101863	0.000887	-0.017282	-0.122257	-0.177282	-0.035252	-0.052635	-0.219177	-0.101863	0.098800
0.5900	58.491699	-3.299006	-97.570030	485.250000	-235.250015	0.000000	98.002495	-11.525052	8.282422	-0.220959	-0.103083	0.000896	-0.017467	-0.121934	-0.176879	-0.035171	-0.052528	-0.220959	-0.103083	0.098800
0.6000	59.471611	-3.414730	-97.486870	485.000000	-235.000015	0.000000	97.956337	-11.714455	8.416365	-0.222738	-0.104300	0.000905	-0.017650	-0.121611	-0.176482	-0.035090	-0.052422	-0.222738	-0.104300	0.098800
0.6100	60.451057	-3.532347	-97.402367	484.750000	-234.750015	0.000000	97.909836	-11.903353	8.549995	-0.224512	-0.105514	0.000914	-0.017832	-0.121287	-0.176087	-0.035008	-0.052316	-0.224512	-0.105514	0.098800
0.6200	61.430038	-3.651852	-97.316536	484.500000	-234.500015	0.000000	97.862999	-12.091747	8.683313	-0.226283	-0.106724	0.000923	-0.018012	-0.120963	-0.175692	-0.034927	-0.052210	-0.226283	-0.106724	0.098800
0.6300	62.408550	-3.773239	-97.229370	484.250000	-234.250015	0.000000	97.815826	-12.279638	8.816317	-0.228050	-0.107931	0.000932	-0.018190	-0.120639	-0.175297	-0.034845	-0.052104	-0.228050	-0.107931	0.098800
0.6400	63.386589	-3.896505	-97.140877	484.000000	-234.000015	0.000000	97.768326	-12.467026	8.949006	-0.229814	-0.109135	0.000940	-0.018367	-0.120313	-0.174899	-0.034763	-0.051998	-0.229814	-0.109135	0.098800
0.6500	64.364151	-4.021642	-97.051056	483.750000	-233.750015	0.000000	97.720497	-12.653911	9.081381	-0.231574	-0.110336	0.000949	-0.018543	-0.119987	-0.174499	-0.034681	-0.051892	-0.231574	-0.110336	0.098800
0.6600	65.341232	-4.148648	-96.959908	483.500000	-233.500015	0.000000	97.672348	-12.840293	9.213441	-0.233329	-0.111533	0.000957	-0.018717	-0.119660	-0.174098	-0.034599	-0.051786	-0.233329	-0.111533	0.098800
0.6700	66.317841	-4.277515	-96.867447	483.250000	-233.250015	0.000000	97.623871	-13.026173	9.345184	-0.235082	-0.112727	0.000966	-0.018890	-0.119333	-0.173697	-0.034517	-0.051680	-0.235082	-0.112727	0.098800
0.6800	67.293961	-4.408241	-96.773666	483.000000	-233.000015	0.000000	97.575081	-13.211550	9.476611	-0.236830	-0.113918	0.000974	-0.019061	-0.119004	-0.173296	-0.034435	-0.051574	-0.236830	-0.113918	0.098800
0.6900	68.269592	-4.540819	-96.678566	482.750000	-232.750015	0.000000	97.525978	-13.396425	9.607721	-0.238574	-0.115106	0.000983	-0.019231	-0.118675	-0.172894	-0.034352	-0.051467	-0.238574	-0.115106	0.098800
0.7000	69.244728	-4.675244	-96.582161	482.500000	-232.500015	0.000000	97.476562	-13.580798	9.738513	-0.240315	-0.116290	0.000991	-0.019399	-0.118345	-0.172493	-0.034269	-0.051361	-0.240315	-0.116290	0.098800
0.7100	70.219368	-4.811512	-96.484451	482.250000	-232.250015	0.000000	97.426834	-13.764669	9.868987	-0.242052	-0.117471	0.000999	-0.019566	-0.118014	-0.172092	-0.034186	-0.051255	-0.242052	-0.117471	0.098800
0.7200	71.193512	-4.949618	-96.385437	482.000000	-232.000015	0.000000	97.376801	-13.948039	9.999142	-0.243785	-0.118648	0.001007	-0.019731	-0.117683	-0.171691	-0.034103	-0.051149	-0.243785	-0.118648	0.098800
0.7300	72.167152	-5.089556	-96.285118	481.750000	-231.750015	0.000000	97.326477	-14.130907	10.128977	-0.245515	-0.119823	0.001015	-0.019895	-0.117352	-0.171290	-0.034020	-0.051043	-0.245515	-0.119823	0.098800
0.7400	73.140289	-5.231321	-96.183502	481.500000	-231.500015	0.000000	97.275848	-14.313274	10.258492	-0.247240	-0.120994	0.001023	-0.020057	-0.117019	-0.170889	-0.033937	-0.050937	-0.247240	-0.120994	0.098800
0.7500	74.112923	-5.374909	-96.080597	481.250000	-231.250015	0.000000	97.224930	-14.495141	10.387686	-0.248962	-0.122161	0.001031	-0.020217	-0.116685	-0.170487	-0.033854	-0.050831	-0.248962	-0.122161	0.098800
0.7600	75.085045	-5.520314	-95.976395	481.000000	-231.000015	0.000000	97.173714	-14.676506	10.516560	-0.250680	-0.123325	0.001039	-0.020377	-0.116351	-0.170085	-0.033770	-0.050725	-0.250680	-0.123325	0.098800
0.7700	76.056656	-5.667531	-95.870911	480.750000	-230.750015	0.000000	97.122215	-14.857371	10.645111	-0.252394	-0.124486	0.001046	-0.020534	-0.116017	-0.169683	-0.033686	-0.050619	-0.252394	-0.124486	0.098800
0.7800	77.027748	-5.816556	-95.764145	480.500000	-230.500015	0.000000	97.070427	-15.037737	10.773341	-0.254105	-0.125644	0.001054	-0.020690	-0.115682	-0.169280	-0.033602	-0.050513	-0.254105	-0.125644	0.098800
0.7900	77.998322	-5.967384	-95.656097	480.250000	-230.250015	0.000000	97.018356	-15.217603	10.901248	-0.255811	-0.126798	0.001061	-0.020845	-0.115346	-0.168877	-0.033518	-0.050407	-0.255811	-0.126798	0.098800
0.8000	78.968376	-6.120008	-95.546768	480.000000	-230.000015	0.000000	96.966011	-15.396969	11.028831	-0.257514	-0.127949	0.001069	-0.020998	-0.115010	-0.168476	-0.033434	-0.050301	-0.257514	-0.127949	0.098800
0.8100	79.937904	-6.274426	-95.436157	479.750031	-229.750015	0.000000	96.913391	-15.575835	11.156092	-0.259213	-0.129096	0.001076	-0.021150	-0.114673	-0.168074	-0.033350	-0.050194	-0.259213	-0.129096	0.098800
0.8200	80.906906	-6.430630	-95.324280	479.500031	-229.500015	0.000000	96.860497	-15.754202	11.283029	-0.260908	-0.130240	0.001084	-0.021300	-0.114336	-0.167671	-0.033266	-0.050088	-0.260908	-0.130240	0.098800
0.8300	81.875374	-6.588617	-95.211136	479.250031	-229.250015	0.000000	96.807335	-15.932071	11.409639	-0.262600	-0.131381	0.001091	-0.021449	-0.113998	-0.167267	-0.033181	-0.049982	-0.262600	-0.131381	0.098800
0.8400	82.843315	-6.748381	-95.096725	479.000031	-229.000015	0.000000	96.753906	-16.109442	11.535926	-0.264287	-0.132518	0.001098	-0.021596	-0.113659	-0.166864	-0.033096	-0.049876	-0.264287	-0.132518	0.098800
0.8500	83.810722	-6.909918	-94.981056	478.750031	-228.750015	0.000000	96.700218	-16.286314	11.661886	-0.265971	-0.133652	0.001105	-0.021742	-0.113319	-0.166461	-0.033012	-0.049770	-0.265971	-0.133652	0.098800
0.8600	84.777588	-7.073223	-94.864120	478.500031	-228.500015	0.000000	96.646271	-16.462688	11.787521	-0.267651	-0.134783	0.001112	-0.021886	-0.112979	-0.166057	-0.032927	-0.049663	-0.267651	-0.134783	0.098800
0.8700	85.743912	-7.238290	-94.745934	478.250031	-228.250015	0.000000	96.592064	-16.638565	11.912829	-0.269327	-0.135910	0.001119	-0.022029	-0.112639	-0.165653	-0.032842	-0.049557	-0.269327	-0.135910	0.098800
0.8800	86.709702	-7.405114	-94.626495	478.000031	-228.000015	0.000000	96.537605	-16.813944	12.037810	-0.271000	-0.137034	0.001126	-0.022170	-0.112298	-0.165250	-0.032757	-0.049451	-0.271000	-0.137034	0.098800
0.8900	87.674942	-7.573691	-94.505806	477.750031	-227.750015	0.000000	96.482895	-16.988827	12.162465	-0.272668	-0.138154	0.001133	-0.022310	-0.111957	-0.164845	-0.032672	-0.049345	-0.272668	-0.138154	0.098800
0.9000	88.639633	-7.744016	-94.383865	477.500031	-227.500015	0.000000	96.427933	-17.163214	12.286792	-0.274333	-0.139271	0.001139	-0.022448	-0.111615	-0.164441	-0.032586	-0.049238	-0.274333	-0.139271	0.098800
0.9100	89.603775	-7.916083	-94.260689	477.250031	-227.250015	0.000000	96.372726	-17.337105	12.410790	-0.275994	-0.140384	0.001146	-0.022585	-0.111273	-0.164036	-0.032501	-0.049132	-0.275994	-0.140384	0.098800
0.9200	90.567368	-8.089888	-94.136269	477.000031	-227.000015	0.000000	96.317284	-17.510500	12.534459	-0.277651	-0.141494	0.001153	-0.022720	-0.110930	-0.163631	-0.032415	-0.049026	-0.277651	-0.141494	0.098800
0.9300	91.530396	-8.265425	-94.010612	476.750031	-226.750015	0.000000	96.261604	-17.683399	12.657800	-0.279304	-0.142601	0.001159	-0.022854	-0.110586	-0.163227	-0.032329	-0.048919	-0.279304	-0.142601	0.098800
0.9400	92.492874	-8.442690	-93.883728	476.500031	-226.500015	0.000000	96.205688	-17.855803	12.780810	-0.280953	-0.143704	0.001166	-0.022987	-0.110241	-0.162820	-0.032244	-0.048813	-0.280953	-0.143704	0.098800
0.9500	93.454788	-8.621678	-93.755615	476.250031	-226.250015	0.000000	96.149544	-18.027710	12.903491	-0.282599	-0.144803	0.001172	-0.023118	-0.109896	-0.162414	-0.032158	-0.048706	-0.282599	-0.144803	0.098800
0.9600	94.416145	-8.802384	-93.626274	476.000031	-226.000015	0.000000	96.093170	-18.199121	13.025842	-0.284241	-0.145900	0.001178	-0.023247	-0.109551	-0.162008	-0.032072	-0.048600	-0.284241	-0.145900	0.098800
0.9700	95.376938	-8.984803	-93.495705	475.750031	-225.750015	0.000000	96.036568	-18.370041	13.147861	-0.285879	-0.146992	0.001185	-0.023375	-0.109206	-0.161601	-0.031986	-0.048493	-0.285879	-0.146992	0.098800
0.9800	96.337166	-9.168930	-93.363922	475.500031	-225.500015	0.000000	95.979752	-18.540464	13.269550	-0.287513	-0.148082	0.001191	-0.023501	-0.108859	-0.161193	-0.031899	-0.048387	-0.287513	-0.148082	0.098800
0.9900	97.296822	-9.354759	-93.230927	475.250031	-225.250015	0.000000	95.922707	-18.710396	13.390908	-0.289143	-0.149167	0.001197	-0.023627	-0.108512	-0.160785	-0.031813	-0.048280	-0.289143	-0.149167	0.098800
1.0000	98.255905	-9.542287	-93.096710	475.000031	-225.000015	0.000000	95.865448	-18.879833	13.511934	-0.290769	-0.150250	0.001203	-0.023750	-0.108166	-0.160377	-0.031727	-0.048173	-0.290769	-0.150250	0.098800
1.0100	99.214417	-9.731508	-92.961288	474.750031	-224.750015	0.000000	95.807976	-19.048779	13.632628	-0.292392	-0.151329	0.001209	-0.023872	-0.107818	-0.159968	-0.031640	-0.048067	-0.292392	-0.151329	0.098800
1.0200	100.172356	-9.922417	-92.824661	474.500031	-224.500015	0.000000	95.750298	-19.217230	13.752989	-0.294010	-0.152404	0.001215	-0.023993	-0.107470	-0.159561	-0.031553	-0.047960	-0.294010	-0.152404	0.098800
1.0300	101.129715	-10.115009	-92.686829	474.250031	-224.250015	0.000000	95.692413	-19.385189	13.873017	-0.295625	-0.153476	0.001220	-0.024112	-0.107122	-0.159153	-0.031467	-0.047853	-0.295625	-0.153476	0.098800
1.0400	102.086494	-10.309280	-92.547798	474.000031	-224.000015	0.000000	95.634323	-19.552656	13.992712	-0.297236	-0.154544	0.001226	-0.024230	-0.106773	-0.158744	-0.031380	-0.047746	-0.297236	-0.154544	0.098800
1.0500	103.042694	-10.505224	-92.407578	473.750031	-223.750031	0.000000	95.576035	-19.719633	14.112074	-0.298843	-0.155609	0.001232	-0.024346	-0.106423	-0.158334	-0.031293	-0.047639	-0.298843	-0.155609	0.098800
1.0600	103.998314	-10.702837	-92.266159	473.500031	-223.500031	0.000000	95.517548	-19.886118	14.231102	-0.300446	-0.156671	0.001237	-0.024461	-0.106073	-0.157925	-0.031206	-0.047533	-0.300446	-0.156671	0.098800
1.0700	104.953339	-10.902114	-92.123558	473.250031	-223.250031	0.000000	95.458862	-20.052113	14.349796	-0.302045	-0.157729	0.001243	-0.024574	-0.105722	-0.157518	-0.031119	-0.047426	-0.302045	-0.157729	0.098800
1.0800	105.907784	-11.103049	-91.979767	473.000031	-223.000031	0.000000	95.399986	-20.217617	14.468156	-0.303641	-0.158783	0.001248	-0.024686	-0.105372	-0.157107	-0.031032	-0.047319	-0.303641	-0.158783	0.098800
1.0900	106.861633	-11.305638	-91.834785	472.750031	-222.750031	0.000000	95.340919	-20.382631	14.586181	-0.305232	-0.159834	0.001253	-0.024796	-0.105021	-0.156699	-0.030944	-0.047212	-0.305232	-0.159834	0.098800
1.1000	107.814896	-11.509876	-91.688629	472.500031	-222.500031	0.000000	95.281670	-20.547155	14.703870	-0.306820	-0.160881	0.001259	-0.024905	-0.104670	-0.156288	-0.030857	-0.047104	-0.306820	-0.160881	0.098800
1.1100	108.767563	-11.715758	-91.541298	472.250031	-222.250031	0.000000	95.222237	-20.711191	14.821223	-0.308404	-0.161925	0.001264	-0.025012	-0.104319	-0.155877	-0.030770	-0.046997	-0.308404	-0.161925	0.098800
1.1200	109.719635	-11.923279	-91.392792	472.000031	-222.000031	0.000000	95.162621	-20.874739	14.938241	-0.309984	-0.162965	0.001269	-0.025118	-0.103967	-0.155465	-0.030682	-0.046890	-0.309984	-0.162965	0.098800
1.1300	110.671112	-12.132435	-91.243118	471.750031	-221.750031	0.000000	95.102837	-21.037798	15.054923	-0.311560	-0.164002	0.001274	-0.025223	-0.103613	-0.155052	-0.030594	-0.046783	-0.311560	-0.164002	0.098800
1.1400	111.621994	-12.343220	-91.092278	471.500031	-221.500031	0.000000	95.042870	-21.200369	15.171269	-0.313132	-0.165035	0.001279	-0.025326	-0.103260	-0.154639	-0.030507	-0.046675	-0.313132	-0.165035	0.098800
1.1500	112.572273	-12.555629	-90.940269	471.250031	-221.250031	0.000000	94.982735	-21.362452	15.287280	-0.314700	-0.166065	0.001284	-0.025428	-0.102906	-0.154226	-0.030419	-0.046568	-0.314700	-0.166065	0.098800
1.1600	113.521950	-12.769658	-90.787102	471.000031	-221.000031	0.000000	94.922432	-21.524046	15.402953	-0.316264	-0.167091	0.001289	-0.025528	-0.102553	-0.153813	-0.030331	-0.046461	-0.316264	-0.167091	0.098800
1.1700	114.471024	-12.985302	-90.632790	470.750031	-220.750031	0.000000	94.861961	-21.685156	15.518290	-0.317824	-0.168114	0.001293	-0.025627	-0.102198	-0.153399	-0.030243	-0.046353	-0.317824	-0.168114	0.098800
